;Geslacht;Onderwijssoort;Studierichting;Perioden;Enrollment;Freshmen
129586;Vrouwen;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2020;3496;1219
129587;Vrouwen;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2021;3538;1112
129588;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2010;900;101
129589;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2011;914;122
129590;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2012;954;116
129591;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2013;997;117
129592;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2014;1046;119
129593;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2015;1078;144
129594;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2016;1133;170
129595;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2017;1194;165
129596;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2018;1219;158
129597;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2019;1234;154
129598;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2020;1235;131
129599;Vrouwen;Wetenschappelijk onderwijs;0911 Tandheelkunde;2021;1248;143
129600;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2010;12451;1314
129601;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2011;12325;1296
129602;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2012;12299;1321
129603;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2013;12362;1467
129604;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2014;12519;1435
129605;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2015;12817;1481
129606;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2016;12609;1597
129607;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2017;12570;1622
129608;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2018;12737;1664
129609;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2019;12777;1595
129610;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2020;12920;1546
129611;Vrouwen;Wetenschappelijk onderwijs;0912 Geneeskunde;2021;13025;1464
129612;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2010;79;31
129613;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2011;106;42
129614;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2012;111;41
129615;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2013;102;26
129616;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2014;105;37
129617;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2015;119;47
129618;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2016;141;61
129619;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2017;152;48
129620;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2018;161;64
129621;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2019;157;56
129622;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2020;174;78
129623;Vrouwen;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2021;165;56
129624;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2010;264;50
129625;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2011;287;52
129626;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2012;301;54
129627;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2013;330;62
129628;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2014;409;106
129629;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2015;520;147
129630;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2016;608;142
129631;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2017;700;138
129632;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2018;773;136
129633;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2019;862;145
129634;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2020;933;137
129635;Vrouwen;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2021;999;141
129636;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2010;1098;277
129637;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2011;1096;250
129638;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2012;1063;232
129639;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2013;1090;257
129640;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2014;1057;232
129641;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2015;1120;282
129642;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2016;1153;252
129643;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2017;1259;318
129644;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2018;1312;352
129645;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2019;1434;363
129646;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2020;1613;409
129647;Vrouwen;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2021;1647;366
129648;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2010;1514;278
129649;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2011;1594;353
129650;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2012;1688;373
129651;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2013;1745;389
129652;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2014;1759;361
129653;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2015;1862;428
129654;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2016;1962;433
129655;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2017;2058;419
129656;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2018;2182;467
129657;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2019;2293;499
129658;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2020;2662;634
129659;Vrouwen;Wetenschappelijk onderwijs;0916 Farmacie;2021;2678;488
129660;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2010;0;0
129661;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2011;0;0
129662;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2012;0;0
129663;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2013;0;0
129664;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2014;0;0
129665;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2015;0;0
129666;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2016;0;0
129667;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2017;0;0
129668;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2018;0;0
129669;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2019;0;0
129670;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2020;0;0
129671;Vrouwen;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2021;0;0
129672;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2010;12;5
129673;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2011;18;4
129674;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2012;21;8
129675;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2013;15;3
129676;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2014;11;4
129677;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2015;30;14
129678;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2016;31;12
129679;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2017;31;10
129680;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2018;36;11
129681;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2019;35;10
129682;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2020;62;24
129683;Vrouwen;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2021;76;22
129684;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2010;13;0
129685;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2011;24;2
129686;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2012;22;0
129687;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2013;10;0
129688;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2014;2;0
129689;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2015;0;0
129690;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2016;0;0
129691;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2017;0;0
129692;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2018;0;0
129693;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2019;0;0
129694;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2020;0;0
129695;Vrouwen;Wetenschappelijk onderwijs;092 Welzijn;2021;0;0
129696;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2010;0;0
129697;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2011;0;0
129698;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2012;0;0
129699;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2013;0;0
129700;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2014;0;0
129701;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2015;0;0
129702;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2016;0;0
129703;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2017;0;0
129704;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2018;0;0
129705;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2019;0;0
129706;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2020;0;0
129707;Vrouwen;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2021;0;0
129708;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2010;0;0
129709;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2011;0;0
129710;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2012;0;0
129711;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2013;0;0
129712;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2014;0;0
129713;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2015;0;0
129714;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2016;0;0
129715;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2017;0;0
129716;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2018;0;0
129717;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2019;0;0
129718;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2020;0;0
129719;Vrouwen;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2021;0;0
129720;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2010;0;0
129721;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2011;0;0
129722;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2012;0;0
129723;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2013;0;0
129724;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2014;0;0
129725;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2015;0;0
129726;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2016;0;0
129727;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2017;0;0
129728;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2018;0;0
129729;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2019;0;0
129730;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2020;0;0
129731;Vrouwen;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2021;0;0
129732;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2010;13;0
129733;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2011;24;2
129734;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2012;22;0
129735;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2013;10;0
129736;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2014;2;0
129737;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2015;0;0
129738;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2016;0;0
129739;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2017;0;0
129740;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2018;0;0
129741;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2019;0;0
129742;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2020;0;0
129743;Vrouwen;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2021;0;0
129744;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2010;258;71
129745;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2011;292;101
129746;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2012;358;82
129747;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2013;441;75
129748;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2014;476;110
129749;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2015;495;108
129750;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2016;549;123
129751;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2017;652;159
129752;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2018;747;188
129753;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2019;809;213
129754;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2020;1035;281
129755;Vrouwen;Wetenschappelijk onderwijs;10 Dienstverlening;2021;1133;247
129756;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2010;0;0
129757;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2011;0;0
129758;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2012;0;0
129759;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2013;0;0
129760;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2014;0;0
129761;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2015;0;0
129762;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2016;0;0
129763;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2017;0;0
129764;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2018;0;0
129765;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2019;0;0
129766;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2020;0;0
129767;Vrouwen;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2021;0;0
129768;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2010;0;0
129769;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2011;0;0
129770;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2012;0;0
129771;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2013;0;0
129772;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2014;0;0
129773;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2015;0;0
129774;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2016;0;0
129775;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2017;0;0
129776;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2018;0;0
129777;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2019;0;0
129778;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2020;0;0
129779;Vrouwen;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2021;0;0
129780;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2010;111;45
129781;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2011;134;71
129782;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2012;166;52
129783;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2013;205;52
129784;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2014;216;63
129785;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2015;195;44
129786;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2016;205;62
129787;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2017;216;62
129788;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2018;205;59
129789;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2019;228;64
129790;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2020;250;73
129791;Vrouwen;Wetenschappelijk onderwijs;101 Persoonlijke dienstverlening;2021;227;40
129792;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2010;0;0
129793;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2011;0;0
129794;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2012;0;0
129795;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2013;0;0
129796;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2014;0;0
129797;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2015;0;0
129798;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2016;0;0
129799;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2017;0;0
129800;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2018;0;0
129801;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2019;0;0
129802;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2020;0;0
129803;Vrouwen;Wetenschappelijk onderwijs;1010 Persoonlijke dienstverlening z.n.d.;2021;0;0
129804;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2010;0;0
129805;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2011;0;0
129806;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2012;0;0
129807;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2013;0;0
129808;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2014;0;0
129809;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2015;0;0
129810;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2016;0;0
129811;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2017;0;0
129812;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2018;0;0
129813;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2019;0;0
129814;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2020;0;0
129815;Vrouwen;Wetenschappelijk onderwijs;1011 Huishoudkunde, facilitaire diens…;2021;0;0
129816;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2010;0;0
129817;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2011;0;0
129818;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2012;0;0
129819;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2013;0;0
129820;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2014;0;0
129821;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2015;0;0
129822;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2016;0;0
129823;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2017;0;0
129824;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2018;0;0
129825;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2019;0;0
129826;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2020;0;0
129827;Vrouwen;Wetenschappelijk onderwijs;1012 Schoonheids- en haarverzorging;2021;0;0
129828;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2010;0;0
129829;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2011;0;0
129830;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2012;0;0
129831;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2013;0;0
129832;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2014;0;0
129833;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2015;0;0
129834;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2016;0;0
129835;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2017;0;0
129836;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2018;0;0
129837;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2019;0;0
129838;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2020;0;0
129839;Vrouwen;Wetenschappelijk onderwijs;1013 Horeca;2021;0;0
129840;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2010;0;0
129841;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2011;0;0
129842;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2012;12;0
129843;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2013;29;1
129844;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2014;34;1
129845;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2015;38;0
129846;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2016;32;1
129847;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2017;36;1
129848;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2018;22;1
129849;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2019;32;4
129850;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2020;35;0
129851;Vrouwen;Wetenschappelijk onderwijs;1014 Sport;2021;38;3
129852;Vrouwen;Wetenschappelijk onderwijs;1015 Toerisme en vrijetijdsbesteding;2010;111;45
129853;Vrouwen;Wetenschappelijk onderwijs;1015 Toerisme en vrijetijdsbesteding;2011;134;71
